GEO_ID,NAME,DP02_0059PE,DP02_0060PE,DP02_0061PE,DP02_0062PE,DP02_0063PE,DP02_0064PE,DP02_0065PE,DP03_0001E,DP03_0004E,DP03_0062E,DP03_0088E,DP03_0009PE,DP03_0027PE,DP03_0028PE,DP03_0029PE,DP03_0030PE,DP03_0031PE,DP03_0047PE,DP03_0048PE,DP03_0049PE,DP03_0050PE,DP03_0128PE,DP03_0129PE,DP04_0089E,DP04_0101E,DP04_0134E,DP05_0001E,DP05_0037PE,DP05_0038PE,DP05_0039PE,DP05_0044PE,DP05_0052PE,DP05_0071PE
0500000US17199,"Williamson County, Illinois",2.8,5.9,30.6,26.7,11.3,13.3,9.2,54017,28899,49053,26756,5.9,32.6,22.1,22.3,9.0,14.0,73.3,20.4,6.3,0.1,15.0,22.3,111800,1079,721,67299,91.3,4.2,0.2,1.1,0.0,2.6
0500000US17201,"Winnebago County, Illinois",4.0,8.3,32.0,24.4,8.7,14.0,8.5,226507,132751,52743,28250,9.1,30.4,17.9,22.5,7.4,21.7,85.3,9.8,4.7,0.2,15.6,24.8,117000,1221,777,286174,79.0,12.9,0.3,2.6,0.0,12.5
0500000US17203,"Woodford County, Illinois",1.3,4.2,32.1,20.5,10.4,22.1,9.5,30489,18800,71867,35104,4.1,37.7,16.7,22.4,9.3,13.9,85.5,8.6,5.7,0.2,7.2,9.4,162700,1431,768,38817,96.8,0.6,0.0,0.5,0.0,1.8
0500000US18001,"Adams County, Indiana",8.9,7.0,39.7,19.3,9.7,10.6,4.7,25271,15536,51713,22514,3.6,24.6,15.3,19.0,13.1,27.9,83.6,7.8,8.1,0.5,16.8,25.6,122400,972,607,35195,96.8,1.1,0.1,0.4,0.0,4.5
0500000US18003,"Allen County, Indiana",4.2,6.6,28.7,21.9,10.5,18.4,9.7,284667,179102,53402,28239,5.6,33.8,16.7,22.6,7.4,19.6,87.7,8.2,4.1,0.1,14.3,21.8,123800,1039,744,370016,79.2,11.4,0.2,3.7,0.0,7.3
0500000US18005,"Bartholomew County, Indiana",2.8,6.3,32.6,17.1,8.9,19.3,13.0,64387,40192,59045,30515,4.8,41.2,15.4,16.8,6.9,19.8,87.5,7.6,4.8,0.1,13.0,19.9,143800,1152,898,81893,85.3,2.0,0.2,7.0,0.0,6.6
0500000US18007,"Benton County, Indiana",2.2,8.3,43.2,21.8,7.6,13.4,3.5,6789,4073,46188,23322,4.2,24.0,15.7,22.3,11.4,26.6,74.2,15.8,9.3,0.7,16.1,22.8,87900,934,689,8667,97.6,0.6,0.0,0.2,0.1,5.1
0500000US18009,"Blackford County, Indiana",2.7,7.9,48.1,19.3,8.5,7.1,6.5,9878,5348,42217,24663,6.4,24.8,15.0,17.5,11.3,31.4,82.8,11.1,6.1,0.0,12.6,18.9,71300,880,623,12129,97.3,0.1,0.3,0.4,0.0,1.6
0500000US18011,"Boone County, Indiana",2.0,4.4,21.3,17.1,6.9,29.1,19.2,48990,33689,80567,44712,2.5,50.5,12.2,18.9,6.1,12.3,84.7,9.3,6.0,0.1,5.4,6.2,222500,1612,985,64321,93.2,1.6,0.1,2.7,0.0,2.9
0500000US18013,"Brown County, Indiana",2.0,6.8,32.6,22.8,8.4,15.0,12.4,12713,7022,61455,33617,4.7,31.6,15.1,23.7,13.0,16.5,79.9,9.3,10.6,0.3,9.4,7.6,186000,1304,860,15034,96.8,1.0,0.0,0.6,0.0,1.7
0500000US18015,"Carroll County, Indiana",3.0,7.8,40.7,22.5,8.7,12.2,5.0,15989,9242,56429,28430,4.2,28.0,14.2,16.4,14.1,27.4,82.1,11.7,6.0,0.2,10.2,14.1,131600,1023,678,19994,95.8,0.4,0.3,0.2,0.0,3.9
0500000US18017,"Cass County, Indiana",7.1,8.7,38.3,22.0,10.0,9.5,4.4,30358,17098,47545,23918,6.0,24.8,16.6,17.4,10.1,31.1,82.3,13.1,4.4,0.2,14.6,22.1,85500,872,654,38084,83.9,1.2,0.5,1.8,0.0,14.9
0500000US18019,"Clark County, Indiana",2.8,8.0,34.2,23.7,10.4,14.3,6.6,92307,57679,54240,28525,5.2,31.5,16.8,22.6,8.3,20.9,85.7,9.8,4.4,0.1,10.0,15.0,137800,1123,813,115702,87.7,6.9,0.1,0.8,0.0,5.3
0500000US18021,"Clay County, Indiana",1.4,7.0,44.4,18.9,11.5,11.2,5.6,20823,12218,53021,25290,5.3,27.7,18.8,17.7,9.6,26.2,81.6,14.0,4.4,0.1,14.0,20.3,102000,977,678,26268,96.5,0.8,0.1,0.2,0.0,0.4
0500000US18023,"Clinton County, Indiana",6.0,7.7,44.1,17.9,7.6,11.3,5.4,24742,15129,52488,24276,4.8,23.9,14.6,17.1,12.3,32.2,85.4,8.6,6.0,0.0,12.5,19.3,104000,996,707,32301,93.5,1.1,0.3,0.3,0.1,15.6
0500000US18025,"Crawford County, Indiana",5.2,12.6,46.2,17.1,7.4,7.4,4.1,8543,4361,43875,21021,3.9,21.7,21.1,15.7,13.4,28.2,80.8,13.2,6.0,0.1,15.5,21.3,89700,944,653,10581,97.3,0.3,0.5,0.0,0.0,1.4
0500000US18027,"Daviess County, Indiana",14.9,11.9,33.8,14.1,11.6,9.1,4.7,24279,14513,51032,22548,4.1,25.6,16.1,18.1,17.0,23.2,80.6,12.8,6.2,0.3,12.7,14.8,121500,1020,677,32937,95.2,1.8,0.0,0.1,0.0,4.8
0500000US18029,"Dearborn County, Indiana",2.6,6.7,40.2,19.9,8.9,14.3,7.3,39589,24790,65096,29891,4.9,31.6,16.4,21.8,11.5,18.7,85.4,10.1,4.3,0.3,10.2,14.9,165400,1268,737,49501,97.1,0.9,0.3,0.5,0.0,1.2
0500000US18031,"Decatur County, Indiana",2.7,6.3,43.8,18.9,8.6,13.1,6.6,20928,13121,54622,26515,4.4,30.4,15.6,15.8,10.1,28.2,85.7,9.3,4.9,0.1,12.7,18.2,124700,1024,796,26552,96.4,0.6,0.4,1.4,0.0,1.9
0500000US18033,"DeKalb County, Indiana",2.1,7.6,41.8,20.6,10.1,12.1,5.6,33598,21374,53808,27036,4.6,26.9,13.8,17.7,10.0,31.6,88.4,7.5,4.0,0.1,10.8,13.9,118100,992,686,42704,97.3,0.3,0.1,0.3,0.0,2.8
0500000US18035,"Delaware County, Indiana",2.7,8.0,34.6,21.3,9.1,13.7,10.6,96784,53067,42705,24234,6.7,32.9,21.4,22.2,7.6,16.0,82.0,14.4,3.6,0.0,21.5,24.8,90900,933,714,115616,88.4,7.3,0.1,1.5,0.2,2.4
0500000US18037,"Dubois County, Indiana",3.4,6.6,39.2,15.2,13.4,16.3,5.9,33040,22194,58994,28932,1.6,31.2,15.0,18.2,10.6,25.0,85.3,9.4,5.3,0.0,11.0,16.8,149500,1102,661,42418,94.8,0.4,0.3,0.7,0.0,7.3
0500000US18039,"Elkhart County, Indiana",8.3,10.5,35.2,19.9,6.9,12.5,6.7,153098,96156,55399,25075,4.7,27.0,13.7,20.6,7.6,31.2,86.9,7.9,5.1,0.2,13.3,19.2,137900,1068,777,203604,87.4,5.3,0.2,1.1,0.1,15.6
0500000US18041,"Fayette County, Indiana",5.3,12.1,43.0,19.5,8.5,7.8,3.8,18729,9858,43317,23627,5.0,25.8,20.0,18.3,8.6,27.3,85.1,9.7,4.9,0.2,18.5,25.2,82400,899,696,23259,96.3,2.5,0.0,0.2,0.0,1.1
0500000US18043,"Floyd County, Indiana",2.7,7.0,30.0,21.6,9.1,18.4,11.1,61143,38611,61754,32299,4.5,37.1,14.5,23.1,8.7,16.6,85.6,10.3,4.0,0.1,9.9,15.0,165700,1250,786,76809,90.1,5.4,0.4,1.1,0.0,3.2
0500000US18045,"Fountain County, Indiana",3.5,7.8,44.2,21.1,8.4,9.4,5.6,13266,7506,49887,26721,5.8,28.1,14.3,15.4,12.4,30.0,81.7,12.9,5.5,0.0,11.8,11.6,94900,944,656,16486,97.5,0.4,0.2,0.5,0.0,2.5
0500000US18047,"Franklin County, Indiana",4.5,7.4,42.8,15.4,10.2,12.9,6.9,18118,11080,58382,27557,3.9,29.3,15.3,18.6,12.3,24.5,83.4,10.4,6.1,0.2,8.4,8.1,151900,1180,741,22842,99.5,0.1,0.0,0.3,0.0,0.1
0500000US18049,"Fulton County, Indiana",3.4,9.1,40.3,24.4,8.3,10.3,4.2,15981,9557,49333,25106,4.6,25.6,14.0,21.9,10.4,28.2,83.3,10.1,5.8,0.8,14.0,19.3,97200,910,653,20212,93.7,1.0,0.5,0.4,0.1,5.1
0500000US18051,"Gibson County, Indiana",2.6,6.5,39.7,21.4,12.4,12.2,5.2,26741,16281,52620,27137,3.2,27.6,14.4,17.8,12.5,27.8,89.3,7.1,3.6,0.0,10.1,13.3,110300,1005,670,33596,95.1,2.0,0.1,0.4,0.0,1.6
0500000US18053,"Grant County, Indiana",3.2,9.8,40.6,20.8,8.5,10.2,6.9,54539,29052,42593,21739,7.3,27.5,21.0,21.3,6.8,23.4,83.4,12.6,4.0,0.1,19.2,30.8,89500,907,682,66944,88.2,7.6,0.2,0.8,0.0,4.2
0500000US18055,"Greene County, Indiana",3.5,8.8,41.7,21.0,10.2,9.2,5.5,26158,14124,49177,24309,5.6,28.7,19.0,20.5,12.9,18.9,75.4,19.1,5.3,0.1,14.0,17.4,95600,1027,617,32295,97.8,0.4,0.0,0.3,0.1,1.4
0500000US18057,"Hamilton County, Indiana",1.0,2.6,15.3,16.8,6.5,36.6,21.2,237540,168749,94644,46597,2.9,54.3,11.1,23.6,4.5,6.4,86.4,9.1,4.3,0.1,4.7,5.5,249400,1627,1152,316095,87.1,3.7,0.1,5.8,0.0,3.9
0500000US18059,"Hancock County, Indiana",1.2,5.0,32.8,20.6,10.1,21.1,9.2,58689,38632,73142,32730,2.8,37.4,14.2,24.3,11.4,12.7,83.8,12.0,4.1,0.1,7.1,9.6,165200,1275,887,73830,94.9,2.1,0.1,0.8,0.0,2.3
0500000US18061,"Harrison County, Indiana",2.6,8.4,40.1,22.3,9.3,10.9,6.5,31793,17765,57132,27211,6.2,30.1,16.6,21.4,11.2,20.7,85.7,11.1,3.1,0.1,10.5,10.3,143500,1094,710,39712,96.6,0.8,0.3,0.4,0.0,1.8
0500000US18063,"Hendricks County, Indiana",1.9,4.7,27.2,20.7,9.1,24.0,12.3,124765,84103,78355,34689,3.9,41.5,14.2,22.8,7.9,13.7,84.0,11.4,4.4,0.2,5.3,6.1,179600,1378,1051,160940,87.7,6.6,0.2,2.8,0.0,3.7
0500000US18065,"Henry County, Indiana",2.7,7.7,43.9,21.0,8.1,11.3,5.3,39753,20056,48235,23851,6.1,29.1,19.1,21.6,9.5,20.7,81.1,12.1,6.5,0.3,15.4,22.9,96200,969,710,48483,94.8,2.5,0.3,0.5,0.0,1.7
0500000US18067,"Howard County, Indiana",3.1,8.1,36.5,22.2,9.0,13.8,7.5,66064,36898,50869,27297,5.9,30.1,18.5,18.2,8.0,25.2,86.0,9.6,4.3,0.1,15.9,24.0,106300,978,699,82387,87.4,7.2,0.5,1.3,0.0,3.3
0500000US18069,"Huntington County, Indiana",2.6,6.5,42.0,20.2,9.8,12.3,6.6,29367,18366,52208,25386,3.4,30.2,15.5,20.6,8.4,25.3,84.9,9.8,5.2,0.1,10.2,13.2,105000,976,693,36378,96.0,1.0,0.4,0.8,0.0,2.3
0500000US18071,"Jackson County, Indiana",4.6,8.8,43.5,19.1,8.4,9.7,5.9,34317,20533,49506,24522,4.6,28.1,16.3,21.1,9.6,24.9,84.6,9.7,5.1,0.5,16.1,21.0,116700,1020,741,43938,91.4,1.1,0.4,2.0,0.0,6.6
0500000US18073,"Jasper County, Indiana",1.7,10.1,42.3,22.3,8.7,10.0,4.8,26504,15493,59574,26415,4.3,25.6,14.8,21.3,16.8,21.6,86.3,8.4,5.1,0.2,8.8,11.1,158300,1119,771,33449,94.3,0.8,0.1,0.4,0.0,6.0
0500000US18075,"Jay County, Indiana",4.5,10.7,47.2,18.2,8.8,7.0,3.6,16188,9491,44772,22470,5.4,22.5,18.1,15.2,13.1,31.2,82.2,9.5,7.8,0.5,16.9,23.2,85400,845,643,20993,97.3,0.4,0.1,0.2,0.0,3.0
0500000US18077,"Jefferson County, Indiana",3.1,6.8,42.3,21.0,8.9,11.2,6.7,26640,14454,51119,26060,6.0,30.6,15.4,16.4,9.8,27.8,83.1,11.7,4.2,1.0,14.9,22.8,123700,1040,741,32237,95.3,2.2,0.3,0.8,0.0,2.7
0500000US18079,"Jennings County, Indiana",4.1,10.5,45.9,20.5,8.0,7.9,3.2,21970,13225,49801,23490,4.1,23.1,15.3,20.2,10.5,30.9,82.6,12.3,4.6,0.5,14.7,21.1,103900,1048,742,27727,97.1,1.1,0.3,0.2,0.0,2.4
0500000US18081,"Johnson County, Indiana",2.0,6.0,31.0,20.4,8.8,21.3,10.5,117868,76397,68712,32475,4.2,40.5,15.0,22.0,8.5,13.9,83.2,11.5,5.3,0.0,8.7,12.4,158200,1229,927,151564,91.8,2.5,0.2,3.1,0.0,3.5
0500000US18083,"Knox County, Indiana",2.7,9.0,35.8,19.7,16.3,10.3,6.1,30348,18068,46457,24581,5.1,27.5,20.9,19.3,10.5,21.8,83.6,11.6,4.7,0.1,17.2,24.2,88700,925,651,37409,94.2,2.9,0.1,0.8,0.2,1.9
0500000US18085,"Kosciusko County, Indiana",5.7,8.8,35.2,20.0,7.6,14.4,8.3,61734,39265,58402,28740,4.0,28.8,13.0,19.6,8.8,29.7,88.2,6.8,4.9,0.1,10.3,14.1,146000,1099,778,78806,93.9,0.7,0.3,1.2,0.0,7.9
0500000US18087,"LaGrange County, Indiana",27.8,8.4,32.4,15.2,5.8,7.8,2.6,27517,16906,60675,23626,2.5,21.3,11.3,15.9,11.1,40.5,88.5,5.5,5.6,0.4,7.3,8.3,179200,1107,726,38942,97.9,0.1,0.0,0.2,0.0,4.0
0500000US18089,"Lake County, Indiana",4.3,7.6,35.0,22.5,8.5,14.8,7.3,385159,217505,54249,27660,8.0,30.0,18.8,22.7,9.3,19.1,86.2,10.3,3.3,0.1,16.5,26.8,143500,1231,873,486849,61.6,24.0,0.3,1.4,0.0,18.7
0500000US18091,"LaPorte County, Indiana",3.2,8.5,39.3,22.0,9.1,11.8,6.0,89337,47006,51101,25865,7.8,26.7,20.4,20.9,10.1,21.9,85.6,9.9,4.5,0.0,16.5,28.8,127700,1045,738,110552,82.8,11.1,0.3,0.6,0.0,6.5
0500000US18093,"Lawrence County, Indiana",3.7,7.8,43.4,19.0,10.6,9.7,5.9,36711,20460,52092,25590,4.9,27.6,18.0,23.2,10.5,20.7,79.1,15.7,5.1,0.1,11.8,15.7,115700,1018,684,45619,96.5,0.4,0.6,0.5,0.0,1.6
0500000US18095,"Madison County, Indiana",2.5,9.4,39.0,22.1,9.0,12.0,6.0,104561,56373,47436,24625,6.1,29.5,20.8,22.2,8.8,18.8,84.7,10.3,4.8,0.2,17.2,25.4,93700,986,772,129505,87.8,7.9,0.2,0.6,0.0,3.9
0500000US18097,"Marion County, Indiana",4.9,9.4,28.0,20.0,7.3,19.8,10.6,733798,457060,46692,27251,7.1,34.9,17.1,23.5,7.3,17.1,86.0,9.8,4.1,0.1,19.0,28.5,129200,1146,862,944523,62.3,27.7,0.3,3.1,0.1,10.2
0500000US18099,"Marshall County, Indiana",5.7,9.5,39.0,17.0,8.3,12.4,8.0,36171,21365,54229,25537,5.7,26.4,13.2,19.8,10.0,30.5,87.1,7.4,5.3,0.1,11.4,13.8,134500,1063,706,46595,93.0,1.0,0.1,0.5,0.0,9.8
0500000US18101,"Martin County, Indiana",3.7,10.8,43.2,16.9,12.0,8.8,4.7,8254,4705,51224,25676,3.1,28.6,14.4,14.9,14.7,27.4,71.1,20.6,8.0,0.3,12.4,17.7,111100,1100,559,10210,98.1,0.8,0.3,0.1,0.0,1.0
0500000US18103,"Miami County, Indiana",3.7,10.7,42.5,22.3,8.0,8.0,4.7,29163,15271,47460,22871,6.6,23.2,17.6,18.3,11.1,29.8,81.7,13.5,4.5,0.3,16.4,26.0,87200,925,712,35901,90.7,5.2,0.7,0.5,0.1,3.1
0500000US18105,"Monroe County, Indiana",2.1,5.7,21.9,17.2,7.5,23.9,21.7,124908,72599,47075,27461,6.4,45.0,20.2,19.7,5.5,9.6,72.9,21.6,5.4,0.1,24.3,20.1,167900,1178,893,145403,86.2,3.0,0.2,6.6,0.0,3.4
0500000US18107,"Montgomery County, Indiana",2.4,8.1,41.3,22.2,7.9,12.6,5.5,30466,18836,53610,26184,4.1,25.5,16.9,19.2,10.7,27.6,85.3,10.3,4.0,0.4,10.1,14.1,120500,1040,670,38276,95.7,0.8,0.2,0.8,0.0,4.8
0500000US18109,"Morgan County, Indiana",2.5,9.8,40.0,20.4,10.4,11.2,5.7,55617,33028,62462,28633,5.9,29.3,16.2,21.8,13.6,19.1,84.3,11.0,4.7,0.0,11.3,16.8,154300,1208,809,69727,97.5,0.3,0.1,0.7,0.0,1.5
0500000US18111,"Newton County, Indiana",3.6,11.0,44.2,21.5,8.6,7.8,3.4,11388,6161,53146,25366,6.6,17.4,15.6,22.6,20.0,24.4,86.6,9.1,4.3,0.0,13.4,23.9,115300,990,687,14018,96.8,0.3,0.1,0.0,0.0,6.2
0500000US18113,"Noble County, Indiana",7.1,8.7,40.7,19.4,9.8,10.1,4.1,36961,22947,55033,26063,4.6,23.6,14.4,16.6,9.4,36.0,87.2,7.7,4.8,0.2,7.5,8.6,118100,969,709,47451,96.8,0.5,0.0,0.6,0.0,10.2
0500000US18115,"Ohio County, Indiana",3.7,8.7,45.6,18.8,9.5,8.6,5.1,4848,3004,61148,29368,2.3,26.7,21.8,16.9,10.8,23.7,83.0,13.7,2.7,0.6,6.1,5.3,148100,1207,771,5887,97.2,1.2,0.1,0.4,0.0,1.1
0500000US18117,"Orange County, Indiana",5.5,11.3,45.1,19.4,6.5,6.9,5.3,15570,8424,45341,23317,4.4,25.8,18.6,17.8,11.6,26.3,81.9,10.4,7.6,0.1,16.2,22.2,92200,914,613,19547,96.4,1.3,0.1,0.5,0.0,1.5
0500000US18119,"Owen County, Indiana",4.5,10.3,42.6,24.0,5.9,7.3,5.3,16946,9411,48667,24129,5.5,24.4,17.2,17.7,17.3,23.4,81.8,10.1,7.8,0.3,16.2,27.6,113500,1102,691,20878,97.0,0.8,0.2,0.5,0.0,1.2
0500000US18121,"Parke County, Indiana",4.7,8.4,43.4,22.2,9.0,8.2,4.0,13625,6748,48788,23052,5.6,21.9,19.2,18.7,16.0,24.3,78.9,12.3,8.0,0.8,14.7,20.8,91300,918,588,16996,95.4,0.4,0.2,0.0,0.8,1.5
0500000US18123,"Perry County, Indiana",3.0,7.6,47.0,17.6,9.9,8.3,6.6,15452,8351,51064,24540,2.8,25.5,18.5,16.2,11.5,28.3,84.0,10.9,4.9,0.2,14.1,23.8,108800,957,564,19141,94.7,3.0,0.2,0.5,0.0,1.4
0500000US18125,"Pike County, Indiana",2.9,9.9,42.6,19.5,11.3,8.8,5.0,9928,5726,52527,26584,4.2,25.0,16.3,15.4,15.7,27.5,88.2,9.6,2.1,0.1,11.5,18.9,96700,967,575,12411,96.9,1.0,0.0,0.7,0.0,0.8
0500000US18127,"Porter County, Indiana",1.8,5.0,34.5,20.8,9.5,17.7,10.5,134986,80189,68044,32943,4.7,36.5,15.7,20.3,11.2,16.3,86.1,9.9,4.0,0.1,10.2,14.0,178100,1368,922,168041,91.1,3.7,0.2,1.4,0.1,9.8
0500000US18129,"Posey County, Indiana",1.6,5.1,38.4,22.6,11.5,14.0,6.7,20689,12398,62583,30572,4.2,32.0,16.8,19.8,11.0,20.4,82.4,12.4,5.2,0.0,10.1,12.1,141000,1076,708,25589,96.3,2.0,0.0,0.5,0.0,1.2
0500000US18131,"Pulaski County, Indiana",3.9,7.9,47.0,22.2,6.5,9.0,3.6,10112,5536,48370,24695,5.8,25.0,14.5,15.8,14.5,30.2,85.9,8.6,5.3,0.2,13.7,19.7,98700,969,690,12660,95.5,0.5,0.2,0.6,0.0,2.9
0500000US18133,"Putnam County, Indiana",3.3,7.5,43.8,20.6,8.7,9.2,6.9,31227,16250,56169,24627,4.2,29.0,16.5,21.0,11.7,21.8,83.4,12.1,4.5,0.0,12.4,19.9,121300,1139,784,37559,93.2,2.7,0.1,1.9,0.0,1.9
0500000US18135,"Randolph County, Indiana",3.7,9.5,42.5,21.9,8.0,8.1,6.2,20007,11271,45601,23539,5.0,27.5,16.4,17.3,13.0,25.8,81.8,11.0,6.7,0.5,15.9,23.2,79600,899,645,25076,95.9,0.7,0.2,0.1,0.0,3.4
0500000US18137,"Ripley County, Indiana",3.0,7.7,43.5,18.6,9.2,11.3,6.8,22634,13884,56295,27423,5.5,28.4,16.1,18.3,13.1,24.1,84.5,9.3,5.7,0.4,11.6,17.1,149800,1138,691,28425,97.1,0.5,0.4,0.9,0.0,1.8
0500000US18139,"Rush County, Indiana",4.3,11.1,46.0,19.3,6.3,8.2,4.8,13372,7440,50535,24900,5.0,22.5,13.8,22.4,14.4,26.8,85.9,9.2,4.7,0.2,17.1,24.3,104300,965,708,16704,97.1,1.6,0.0,0.1,0.0,1.6
0500000US18141,"St. Joseph County, Indiana",3.6,7.9,30.7,20.6,8.0,17.8,11.4,212043,128360,50938,27338,5.3,35.3,16.8,22.3,7.1,18.5,87.0,8.9,4.0,0.1,15.7,22.8,123900,1043,767,269240,78.6,13.0,0.5,2.3,0.1,8.5
0500000US18143,"Scott County, Indiana",6.6,9.4,44.2,19.6,8.2,6.8,5.1,18974,10004,47123,22688,5.4,22.5,13.1,21.1,9.1,34.2,84.0,10.6,5.2,0.2,15.6,24.1,99600,1039,783,23743,97.5,0.3,0.3,0.5,0.0,2.2
0500000US18145,"Shelby County, Indiana",3.2,8.8,42.7,17.9,8.0,12.8,6.7,35369,22158,59214,28491,4.2,30.5,17.5,18.4,11.2,22.4,83.5,10.5,5.8,0.2,11.2,16.7,130100,1124,783,44399,94.4,1.1,0.1,0.7,0.0,4.2
0500000US18147,"Spencer County, Indiana",2.3,7.6,44.9,19.5,10.9,9.9,5.0,16466,9947,56998,29999,4.1,28.1,13.7,19.3,12.6,26.2,84.8,8.5,6.6,0.1,9.4,14.0,121000,1061,706,20526,96.8,0.7,0.2,0.3,0.1,2.9
0500000US18149,"Starke County, Indiana",5.0,11.0,42.1,22.0,9.2,7.0,3.7,18282,9661,48895,23282,7.0,24.0,15.8,19.4,11.5,29.3,85.1,9.9,4.8,0.2,14.1,17.3,108000,974,685,22941,96.8,0.4,0.2,0.7,0.0,3.6
0500000US18151,"Steuben County, Indiana",3.1,6.7,38.3,21.4,9.8,13.2,7.4,28127,17250,56101,28429,3.8,26.8,15.8,21.4,8.6,27.4,84.7,8.6,6.4,0.2,11.0,18.9,140600,1080,766,34474,97.1,0.3,0.1,0.4,0.0,3.5
0500000US18153,"Sullivan County, Indiana",3.2,8.0,44.7,20.4,12.8,6.8,4.0,17119,8286,46517,22976,6.2,24.1,19.6,17.5,17.4,21.4,81.6,13.4,4.8,0.1,13.1,14.5,85500,898,693,20792,93.2,4.0,0.1,0.5,0.0,1.7
0500000US18155,"Switzerland County, Indiana",4.5,12.3,48.6,18.4,6.2,7.4,2.5,8280,4355,47929,23347,5.7,18.9,20.4,18.4,17.6,24.8,82.4,11.9,5.7,0.0,20.1,29.5,110800,994,769,10628,96.7,0.9,0.0,0.5,0.7,2.0
0500000US18157,"Tippecanoe County, Indiana",2.7,5.6,25.0,20.9,8.1,21.1,16.6,154524,94285,51844,26262,4.8,39.7,17.5,18.6,6.7,17.6,80.4,16.1,3.3,0.2,20.6,18.0,148800,1136,837,189294,82.3,5.1,0.2,8.1,0.0,8.2
0500000US18159,"Tipton County, Indiana",3.5,8.1,41.1,16.5,7.8,15.5,7.5,12584,7450,55479,30026,3.2,32.2,16.0,15.4,12.9,23.4,83.3,13.2,3.3,0.2,8.1,12.5,106200,1019,744,15218,96.2,0.2,0.0,0.3,0.4,2.7
0500000US18161,"Union County, Indiana",2.7,8.7,48.0,18.2,5.5,11.0,5.9,5825,3368,48227,24040,2.7,21.9,24.0,21.5,10.9,21.7,78.8,14.7,5.6,1.0,8.8,8.1,112100,1020,815,7153,97.4,0.1,0.0,1.0,0.0,1.8
0500000US18163,"Vanderburgh County, Indiana",2.4,7.8,32.5,21.7,9.2,17.1,9.2,146139,87595,46943,28320,4.9,33.3,18.3,22.0,7.5,18.9,87.5,9.0,3.4,0.1,17.3,25.7,126400,1079,770,181313,85.4,9.4,0.1,1.2,0.2,2.6
0500000US18165,"Vermillion County, Indiana",2.8,6.9,44.2,22.2,10.6,9.2,4.2,12541,6549,48377,25143,5.1,27.1,15.3,19.0,12.2,26.3,80.6,12.3,6.9,0.2,15.2,22.8,77400,885,653,15560,96.8,1.4,0.3,0.3,0.0,0.4
0500000US18167,"Vigo County, Indiana",2.9,9.0,32.2,22.8,8.6,14.7,9.8,88237,48565,43859,24254,7.9,33.2,21.0,20.4,7.0,18.4,82.4,13.8,3.8,0.1,18.8,22.5,92400,958,729,107693,87.2,6.5,0.2,1.9,0.0,2.6
0500000US18169,"Wabash County, Indiana",3.1,8.6,42.5,18.7,8.7,10.6,7.8,25812,14813,50637,25228,4.3,27.5,18.7,19.9,11.0,22.9,86.4,8.6,4.5,0.5,12.7,19.6,97200,893,693,31631,95.7,1.0,0.6,0.3,0.0,2.5
0500000US18171,"Warren County, Indiana",2.4,6.0,43.2,18.4,11.1,12.8,6.1,6594,3948,61148,29408,3.8,31.4,13.0,15.3,13.7,26.7,81.4,11.6,6.7,0.2,10.4,17.1,115400,1004,736,8247,97.8,0.6,0.2,0.0,0.0,1.7
0500000US18173,"Warrick County, Indiana",1.8,5.2,31.4,21.3,10.7,18.7,10.9,48769,31570,70648,35915,3.3,40.8,14.1,19.7,10.1,15.3,85.8,10.0,3.9,0.2,7.6,8.9,162700,1247,854,61928,93.7,1.7,0.1,2.7,0.0,1.8
0500000US18175,"Washington County, Indiana",5.6,9.8,43.6,19.0,8.7,8.4,4.8,22116,12021,47078,24048,6.1,31.2,11.9,16.2,14.9,25.9,82.6,11.0,6.3,0.1,13.1,17.4,113200,1024,667,27827,98.1,0.1,0.3,0.3,0.0,1.3
0500000US18177,"Wayne County, Indiana",4.3,8.9,38.0,21.6,9.0,10.6,7.6,53623,29728,44228,25460,5.8,29.6,18.8,20.9,8.1,22.6,85.5,9.2,5.1,0.2,16.3,24.5,97400,948,674,66613,90.1,5.2,0.2,1.0,0.0,2.9
0500000US18179,"Wells County, Indiana",2.2,6.7,40.0,20.2,12.8,12.4,5.7,21765,13750,56265,27106,2.4,28.8,15.9,21.5,10.4,23.3,86.2,8.8,4.8,0.1,9.5,12.7,120700,990,674,27947,96.1,0.7,0.1,0.5,0.0,2.9
0500000US18181,"White County, Indiana",4.2,7.1,41.4,21.2,9.3,10.9,5.9,19198,11453,55086,27621,4.2,26.7,14.1,18.7,13.0,27.5,82.6,12.3,5.0,0.2,8.7,11.7,110300,933,716,24217,91.7,0.4,0.3,0.3,0.0,8.1
0500000US18183,"Whitley County, Indiana",1.7,5.6,39.7,20.5,11.6,14.0,6.9,26736,16976,61153,30144,2.9,28.5,14.3,18.7,11.5,27.1,86.0,8.6,5.2,0.2,9.2,15.9,138700,1070,688,33649,96.9,0.4,0.4,0.4,0.0,2.0
0500000US19001,"Adair County, Iowa",2.1,3.7,43.1,21.9,13.8,11.6,3.8,5725,3580,51859,29984,3.5,28.0,16.8,19.1,18.2,17.8,75.4,14.0,9.9,0.7,9.1,11.7,100100,1063,588,7124,97.8,0.4,0.0,0.6,0.0,1.9
